Country	deaths	ID	id_row
South Korea	1403.0	Q884	163
South Sudan	34.0	Q958	164
Spain	2697.0	Q29	165
Sri Lanka	922.0	Q854	166
Sudan	2306.0	Q1049	167
Suriname	59.0	Q730	168
Swaziland	40.0	Q1050	169
Sweden	1585.0	Q34	170
Switzerland	1059.0	Q39	171
Syria	223.0	Q858	172
Taiwan	136.0	Q865	173
Tajikistan	1375.0	Q863	174
Tanzania		Q924	175
Thailand	3531.0	Q869	176
Timor	10.0	Q574	177
Togo	8.0	Q945	178
Tonga	9.0	Q678	179
Trinidad and Tobago	56.0	Q754	180
Tunisia	577.0	Q948	181
Turkey	465.0	Q43	182
Turkmenistan	1362.0	Q874	183
Uganda		Q1036	184
Ukraine	29767.0	Q212	185
United Arab Emirates		Q878	186
United Kingdom	7607.0	Q145	187
United States	37577.0	Q30	188
United States Virgin Islands	14.0	Q11703	189
Uruguay	363.0	Q77	190
Uzbekistan	10603.0	Q265	191
Vanuatu	39.0	Q686	192
Venezuela	1835.0	Q717	193
Vietnam	2719.0	Q881	194
Wales	461.0	Q25	195
Yemen	2254.0	Q805	196
Zambia	54.0	Q953	197
Zimbabwe	521.0	Q954	198
