Norway	15.15	25.61	Q20	112
Oman	30.17	30.28	Q842	113
Pakistan	8.38	38.33	Q843	114
Palau	0.0	0.0	Q695	115
Panama	1.39	3.83	Q804	116
Papua New Guinea	0.25	0.44	Q691	117
Paraguay	1.39	7.64	Q733	118
Peru	7.87	28.73	Q419	119
Philippines	21.15	66.24	Q928	120
Poland	27.7	98.55	Q36	121
Portugal	17.8	29.28	Q45	122
Puerto Rico	24.49	47.83	Q1183	123
Qatar	5.67	17.61	Q846	124
Romania	7.38	45.2	Q218	125
Russian Federation	52.49	217.52	Q159	126
Rwanda	0.2	0.73	Q1037	127
Samoa	0.05	0.05	Q683	128
Sao Tome and Principe	0.01	0.03	Q1039	129
Saudi Arabia	18.21	100.75	Q851	130
Serbia	1.86	7.34	Q403	131
Seychelles	0.12	0.11	Q1042	132
Sierra Leone	0.02	0.09	Q1044	133
Singapore	24.85	77.41	Q334	134
Slovak Republic	5.83	20.04	Q214	135
Slovenia	4.39	11.04	Q215	136
South Africa	23.83	43.29	Q258	137
Spain	96.89	159.48	Q29	138
Sri Lanka	2.46	13.99	Q854	139
St. Kitts and Nevis	0.03	0.06	Q763	140
St. Vincent and the Grenadines	0.02	0.04	Q757	141
Sudan	1.02	3.37	Q1049	142
Suriname	0.13	0.5	Q730	143
Sweden	52.98	72.38	Q34	144
Switzerland	48.61	128.32	Q39	145
Tajikistan	0.21	0.79	Q863	146
Tanzania	1.32	4.08	Q924	147
Thailand	35.86	135.43	Q869	148
Timor-Leste	0.01	0.03	Q574	149
Togo	0.11	0.35	Q945	150
Tonga	0.02	0.02	Q678	151
Tunisia	3.47	5.69	Q948	152
Turkey	51.2	146.92	Q43	153
Turks and Caicos Islands	0.01	0.01	Q18221	154
Uganda	0.44	5.18	Q1036	155
Ukraine	5.1	15.13	Q212	156
United Arab Emirates	9.47	36.87	Q878	157
United Kingdom	223.61	252.87	Q145	158
United States	1549.83	2173.32	Q30	159
Uruguay	2.86	6.94	Q77	160
Vietnam	5.75	39.23	Q881	161
West Bank and Gaza	0.45	1.47	Q407199	162
Zambia	0.34	2.1	Q953	163
Zimbabwe	0.9	2.58	Q954	164
