Russian Federation	1.9	1.6	Q159	146
Rwanda	7.2	4.0	Q1037	147
Samoa	5.1	3.9	Q683	148
Sao Tome and Principe	5.8	4.3	Q1039	149
Saudi Arabia	5.9	2.3	Q851	150
Senegal	6.4	4.6	Q1041	151
Serbia	1.8	1.5	Q403	152
Seychelles	2.7	2.4	Q1042	153
Sierra Leone	6.7	4.3	Q1044	154
Singapore	1.8	1.1	Q334	155
Slovak Republic	2.1	1.5	Q214	156
Slovenia	1.5	1.6	Q215	157
Solomon Islands	5.9	4.4	Q685	158
Somalia	7.4	6.1	Q1045	159
South Africa	4.0	2.4	Q258	160
South Sudan	6.8	4.7	Q958	161
Spain	1.4	1.3	Q29	162
Sri Lanka	2.5	2.2	Q854	163
St. Lucia	3.4	1.4	Q760	164
St. Martin (French part)	2.1	1.8	Q126125	165
St. Vincent and the Grenadines	3.0	1.9	Q757	166
Sudan	6.2	4.4	Q1049	167
Suriname	3.3	2.4	Q730	168
Sweden	2.1	1.8	Q34	169
Switzerland	1.6	1.5	Q39	170
Syrian Arab Republic	5.3	2.8	Q858	171
Tajikistan	5.2	3.6	Q863	172
Tanzania	6.2	4.9	Q924	173
Thailand	2.1	1.5	Q869	174
Timor-Leste	5.5	4.0	Q574	175
Togo	6.2	4.3	Q945	176
Tonga	4.6	3.6	Q678	177
Trinidad and Tobago	2.5	1.7	Q754	178
Tunisia	3.5	2.2	Q948	179
Turkey	3.1	2.1	Q43	180
Turkmenistan	4.3	2.8	Q874	181
Uganda	7.1	5.0	Q1036	182
Ukraine	1.8	1.3	Q212	183
United Arab Emirates	4.5	1.4	Q878	184
United Kingdom	1.8	1.7	Q145	185
United States	2.1	1.7	Q30	186
Uruguay	2.5	2.0	Q77	187
Uzbekistan	4.1	2.4	Q265	188
Vanuatu	4.9	3.8	Q686	189
Venezuela, RB	3.4	2.3	Q717	190
Vietnam	3.6	2.0	Q881	191
Virgin Islands (U.S.)	3.0	2.1	Q11703	192
West Bank and Gaza	6.7	3.6	Q407199	193
Yemen, Rep.	8.6	3.8	Q805	194
Zambia	6.4	4.6	Q953	195
Zimbabwe	4.9	3.6	Q954	196
