Country	deaths	ID	id_row
Guinea	10514.0	Q1006	73
Guinea-Bissau	1181.0	Q1007	74
Guyana	361.0	Q734	75
Haiti	7854.0	Q790	76
Honduras	2921.0	Q783	77
Hungary	7771.0	Q28	78
Iceland	59.0	Q189	79
India	1240000.0	Q668	80
Indonesia	123753.0	Q252	81
Iran	29098.0	Q794	82
Iraq	9427.0	Q796	83
Ireland	1111.0	Q27	84
Israel	2597.0	Q801	85
Italy	29368.0	Q38	86
Jamaica	1232.0	Q766	87
Japan	49554.0	Q17	88
Jordan	1949.0	Q810	89
Kazakhstan	7996.0	Q232	90
Kenya	18891.0	Q114	91
Kiribati	102.0	Q710	92
Kuwait	832.0	Q817	93
Kyrgyzstan	2813.0	Q813	94
Laos	5010.0	Q819	95
Latvia	1458.0	Q211	96
Lebanon	2762.0	Q822	97
Lesotho	1722.0	Q1013	98
Liberia	2329.0	Q1014	99
Libya	3061.0	Q1016	100
Lithuania	2054.0	Q37	101
Luxembourg	168.0	Q32	102
Macedonia	1663.0	Q221	103
Madagascar	18722.0	Q1019	104
Malawi	8772.0	Q1020	105
Malaysia	11352.0	Q833	106
Maldives	56.0	Q826	107
Mali	11522.0	Q912	108
Malta	217.0	Q233	109
Marshall Islands	28.0	Q709	110
Mauritania	1658.0	Q1025	111
Mauritius	755.0	Q1027	112
Mexico	48071.0	Q96	113
Micronesia (country)	57.0	Q702	114
Moldova	2787.0	Q217	115
Mongolia	1664.0	Q711	116
Montenegro	470.0	Q236	117
Morocco	19696.0	Q1028	118
Mozambique	14473.0	Q1029	119
Myanmar	45383.0	Q836	120
Namibia	1029.0	Q1030	121
Nepal	25689.0	Q837	122
Netherlands	6714.0	Q55	123
New Zealand	697.0	Q664	124
Nicaragua	1509.0	Q811	125
Niger	15428.0	Q1032	126
Nigeria	114115.0	Q1033	127
North Korea	38768.0	Q423	128
Northern Ireland	596.0	Q26	129
Northern Mariana Islands	17.0	Q16644	130
Norway	1153.0	Q20	131
Oman	902.0	Q842	132
Pakistan	128005.0	Q843	133
Palestine	1124.0	Q219060	134
Panama	853.0	Q804	135
Papua New Guinea	10164.0	Q691	136
Paraguay	2113.0	Q733	137
Peru	9573.0	Q419	138
Philippines	64386.0	Q928	139
Poland	24629.0	Q36	140
Portugal	4329.0	Q45	141
Puerto Rico	1279.0	Q1183	142
Qatar	345.0	Q846	143
Romania	15126.0	Q218	144
Russia	99392.0	Q159	145
Rwanda	5524.0	Q1037	146
Saint Lucia	80.0	Q760	147
Saint Vincent and the Grenadines	66.0	Q757	148
Samoa	95.0	Q683	149
Sao Tome and Principe	105.0	Q1039	150
Saudi Arabia	8732.0	Q851	151
Scotland	1903.0	Q22	152
Senegal	7875.0	Q1041	153
Serbia	9902.0	Q403	154
Seychelles	41.0	Q1042	155
Sierra Leone	6102.0	Q1044	156
Singapore	1318.0	Q334	157
Slovakia	3145.0	Q214	158
Slovenia	915.0	Q215	159
Solomon Islands	557.0	Q685	160
Somalia	12357.0	Q1045	161
South Africa	23547.0	Q258	162
South Korea	17343.0	Q884	163
South Sudan	9074.0	Q958	164
Spain	17133.0	Q29	165
Sri Lanka	8407.0	Q854	166
Sudan	18079.0	Q1049	167
Suriname	269.0	Q730	168
Swaziland	567.0	Q1050	169
Sweden	2257.0	Q34	170
Switzerland	2313.0	Q39	171
Syria	7611.0	Q858	172
Taiwan	12722.0	Q865	173
Tajikistan	5318.0	Q863	174
Tanzania	27055.0	Q924	175
Thailand	30625.0	Q869	176
Timor	751.0	Q574	177
Togo	3801.0	Q945	178
Tonga	53.0	Q678	179
Trinidad and Tobago	906.0	Q754	180
Tunisia	5757.0	Q948	181
Turkey	39985.0	Q43	182
Turkmenistan	2413.0	Q874	183
Uganda	13599.0	Q1036	184
Ukraine	5013.0	Q212	185
United Arab Emirates	2072.0	Q878	186
United Kingdom	24794.0	Q145	187
United States	107507.0	Q30	188
United States Virgin Islands	54.0	Q11703	189
Uruguay	1194.0	Q77	190
Uzbekistan	19856.0	Q265	191
Vanuatu	223.0	Q686	192
Venezuela	9197.0	Q717	193
Vietnam	50232.0	Q881	194
Wales	1366.0	Q25	195
Yemen	12379.0	Q805	196
Zambia	7106.0	Q953	197
Zimbabwe	9021.0	Q954	198
