Country	deaths	ID	id_row
Jordan	246.0	Q810	89
Kazakhstan	2645.0	Q232	90
Kenya	3272.0	Q114	91
Kiribati	6.0	Q710	92
Kuwait	108.0	Q817	93
Kyrgyzstan	724.0	Q813	94
Laos	199.0	Q819	95
Latvia	275.0	Q211	96
Lebanon	561.0	Q822	97
Lesotho	223.0	Q1013	98
Liberia	143.0	Q1014	99
Libya	874.0	Q1016	100
Lithuania	450.0	Q37	101
Luxembourg	48.0	Q32	102
Macedonia	119.0	Q221	103
Madagascar	544.0	Q1019	104
Malawi	372.0	Q1020	105
Malaysia	1704.0	Q833	106
Maldives	10.0	Q826	107
Mali	454.0	Q912	108
Malta	21.0	Q233	109
Marshall Islands	3.0	Q709	110
Mauritania	87.0	Q1025	111
Mauritius	105.0	Q1027	112
Mexico	11646.0	Q96	113
Micronesia (country)	5.0	Q702	114
Moldova	702.0	Q217	115
Mongolia	385.0	Q711	116
Montenegro	44.0	Q236	117
Morocco	1650.0	Q1028	118
Mozambique	1120.0	Q1029	119
Myanmar	4842.0	Q836	120
Namibia	164.0	Q1030	121
Nepal	931.0	Q837	122
Netherlands	777.0	Q55	123
New Zealand	293.0	Q664	124
Nicaragua	406.0	Q811	125
Niger	228.0	Q1032	126
Nigeria	20350.0	Q1033	127
North Korea	2536.0	Q423	128
Northern Ireland	135.0	Q26	129
Northern Mariana Islands	3.0	Q16644	130
Norway	415.0	Q20	131
Oman	108.0	Q842	132
Pakistan	7424.0	Q843	133
Palestine	102.0	Q219060	134
Panama	206.0	Q804	135
Papua New Guinea	435.0	Q691	136
Paraguay	264.0	Q733	137
Peru	1281.0	Q419	138
Philippines	3499.0	Q928	139
Poland	2523.0	Q36	140
Portugal	677.0	Q45	141
Puerto Rico	419.0	Q1183	142
Qatar	80.0	Q846	143
Romania	3054.0	Q218	144
Russia	35740.0	Q159	145
Rwanda	187.0	Q1037	146
Saint Lucia	9.0	Q760	147
Saint Vincent and the Grenadines	7.0	Q757	148
Samoa	7.0	Q683	149
Sao Tome and Principe	5.0	Q1039	150
Saudi Arabia	1171.0	Q851	151
Scotland	879.0	Q22	152
Senegal	342.0	Q1041	153
Serbia	676.0	Q403	154
Seychelles	7.0	Q1042	155
Sierra Leone	179.0	Q1044	156
Singapore	157.0	Q334	157
Slovakia	451.0	Q214	158
Slovenia	184.0	Q215	159
Solomon Islands	24.0	Q685	160
Somalia	250.0	Q1045	161
South Africa	5259.0	Q258	162
South Korea	2234.0	Q884	163
South Sudan	157.0	Q958	164
Spain	2323.0	Q29	165
Sri Lanka	748.0	Q854	166
Sudan	1819.0	Q1049	167
Suriname	46.0	Q730	168
Swaziland	111.0	Q1050	169
Sweden	714.0	Q34	170
Switzerland	589.0	Q39	171
Syria	588.0	Q858	172
Taiwan	3545.0	Q865	173
Tajikistan	365.0	Q863	174
Tanzania	1484.0	Q924	175
Thailand	10246.0	Q869	176
Timor	38.0	Q574	177
Togo	298.0	Q945	178
Tonga	6.0	Q678	179
Trinidad and Tobago	75.0	Q754	180
Tunisia	601.0	Q948	181
Turkey	1897.0	Q43	182
Turkmenistan	603.0	Q874	183
Uganda	275.0	Q1036	184
Ukraine	10196.0	Q212	185
United Arab Emirates	990.0	Q878	186
United Kingdom	5482.0	Q145	187
United States	104937.0	Q30	188
United States Virgin Islands	11.0	Q11703	189
Uruguay	319.0	Q77	190
Uzbekistan	2933.0	Q265	191
Vanuatu	17.0	Q686	192
Venezuela	1722.0	Q717	193
Vietnam	10897.0	Q881	194
Wales	345.0	Q25	195
Yemen	755.0	Q805	196
Zambia	462.0	Q953	197
Zimbabwe	1025.0	Q954	198
