Country	deaths	ID	id_row
Ghana	5766.0	Q117	67
Greece	4311.0	Q41	68
Greenland	15.0	Q223	69
Grenada	26.0	Q769	70
Guam	114.0	Q16635	71
Guatemala	1239.0	Q774	72
Guinea	962.0	Q1006	73
Guinea-Bissau	140.0	Q1007	74
Guyana	93.0	Q734	75
Haiti	794.0	Q790	76
Honduras	991.0	Q783	77
Hungary	9296.0	Q28	78
Iceland	58.0	Q189	79
India	198708.0	Q668	80
Indonesia	131798.0	Q252	81
Iran	14019.0	Q794	82
Iraq	3430.0	Q796	83
Ireland	975.0	Q27	84
Israel	1211.0	Q801	85
Italy	21296.0	Q38	86
Jamaica	388.0	Q766	87
Japan	82182.0	Q17	88
Jordan	725.0	Q810	89
Kazakhstan	10126.0	Q232	90
Kenya	2642.0	Q114	91
Kiribati	30.0	Q710	92
Kuwait	315.0	Q817	93
Kyrgyzstan	1935.0	Q813	94
Laos	2490.0	Q819	95
Latvia	1828.0	Q211	96
Lebanon	1075.0	Q822	97
Lesotho	283.0	Q1013	98
Liberia	246.0	Q1014	99
Libya	1043.0	Q1016	100
Lithuania	2799.0	Q37	101
Luxembourg	145.0	Q32	102
Macedonia	1516.0	Q221	103
Madagascar	2735.0	Q1019	104
Malawi	1331.0	Q1020	105
Malaysia	13853.0	Q833	106
Maldives	93.0	Q826	107
Mali	1095.0	Q912	108
Malta	151.0	Q233	109
Marshall Islands	20.0	Q709	110
Mauritania	286.0	Q1025	111
Mauritius	920.0	Q1027	112
Mexico	11085.0	Q96	113
Micronesia (country)	36.0	Q702	114
Moldova	2261.0	Q217	115
Mongolia	1259.0	Q711	116
Montenegro	485.0	Q236	117
Morocco	8040.0	Q1028	118
Mozambique	2453.0	Q1029	119
Myanmar	16705.0	Q836	120
Namibia	223.0	Q1030	121
Nepal	6567.0	Q837	122
Netherlands	3286.0	Q55	123
New Zealand	1124.0	Q664	124
Nicaragua	632.0	Q811	125
Niger	806.0	Q1032	126
Nigeria	5519.0	Q1033	127
North Korea	21154.0	Q423	128
Northern Ireland	312.0	Q26	129
Northern Mariana Islands	18.0	Q16644	130
Norway	1014.0	Q20	131
Oman	408.0	Q842	132
Pakistan	56849.0	Q843	133
Palestine	332.0	Q219060	134
Panama	622.0	Q804	135
Papua New Guinea	2367.0	Q691	136
Paraguay	1279.0	Q733	137
Peru	4348.0	Q419	138
Philippines	43477.0	Q928	139
Poland	19666.0	Q36	140
Portugal	2445.0	Q45	141
Puerto Rico	725.0	Q1183	142
Qatar	117.0	Q846	143
Romania	20975.0	Q218	144
Russia	93048.0	Q159	145
Rwanda	832.0	Q1037	146
Saint Lucia	26.0	Q760	147
Saint Vincent and the Grenadines	21.0	Q757	148
Samoa	32.0	Q683	149
Sao Tome and Principe	17.0	Q1039	150
Saudi Arabia	3174.0	Q851	151
Scotland	1316.0	Q22	152
Senegal	1030.0	Q1041	153
Serbia	8553.0	Q403	154
Seychelles	59.0	Q1042	155
Sierra Leone	594.0	Q1044	156
Singapore	1596.0	Q334	157
Slovakia	3779.0	Q214	158
Slovenia	1110.0	Q215	159
Solomon Islands	160.0	Q685	160
Somalia	1392.0	Q1045	161
South Africa	6333.0	Q258	162
South Korea	16440.0	Q884	163
South Sudan	753.0	Q958	164
Spain	5852.0	Q29	165
Sri Lanka	917.0	Q854	166
Sudan	4516.0	Q1049	167
Suriname	80.0	Q730	168
Swaziland	121.0	Q1050	169
Sweden	3175.0	Q34	170
Switzerland	2071.0	Q39	171
Syria	2549.0	Q858	172
Taiwan	8447.0	Q865	173
Tajikistan	2201.0	Q863	174
Tanzania	6173.0	Q924	175
Thailand	23231.0	Q869	176
Timor	457.0	Q574	177
Togo	472.0	Q945	178
Tonga	34.0	Q678	179
Trinidad and Tobago	177.0	Q754	180
Tunisia	2370.0	Q948	181
Turkey	11694.0	Q43	182
Turkmenistan	2634.0	Q874	183
Uganda	2103.0	Q1036	184
Ukraine	42589.0	Q212	185
United Arab Emirates	898.0	Q878	186
United Kingdom	14105.0	Q145	187
United States	95035.0	Q30	188
United States Virgin Islands	36.0	Q11703	189
Uruguay	1578.0	Q77	190
Uzbekistan	14683.0	Q265	191
Vanuatu	119.0	Q686	192
Venezuela	6112.0	Q717	193
Vietnam	40878.0	Q881	194
Wales	808.0	Q25	195
Yemen	3272.0	Q805	196
Zambia	1184.0	Q953	197
Zimbabwe	1049.0	Q954	198
