Nigeria	9.3	13.4	Q1033	112
Norway	2.5	2.5	Q20	113
Oman	11.9	6.8	Q842	114
Pakistan	23.4	20.3	Q843	115
Panama	27.7	10.0	Q804	116
Paraguay	12.9	10.7	Q733	117
Peru	21.8	9.7	Q419	118
Philippines	20.4	13.3	Q928	119
Poland	2.5	2.5	Q36	120
Portugal	2.5	2.5	Q45	121
Romania	2.5	2.5	Q218	122
Russian Federation	5.1	2.5	Q159	123
Rwanda	55.5	36.8	Q1037	124
Samoa	5.3	2.7	Q683	125
Sao Tome and Principe	17.8	7.0	Q1039	126
Saudi Arabia	6.1	7.1	Q851	127
Senegal	28.7	11.3	Q1041	128
Sierra Leone	39.6	25.6	Q1044	129
Slovak Republic	5.9	3.4	Q214	130
Slovenia	2.5	2.5	Q215	131
Solomon Islands	15.0	8.9	Q685	132
South Africa	5.0	6.2	Q258	133
Spain	2.5	2.5	Q29	134
Sri Lanka	18.6	9.0	Q854	135
St. Vincent and the Grenadines	16.7	5.7	Q757	136
Suriname	13.0	8.5	Q730	137
Eswatini	19.2	20.6	Q1050	138
Sweden	2.5	2.5	Q34	139
Switzerland	2.5	2.5	Q39	140
Tanzania	36.5	30.7	Q924	141
Thailand	18.8	7.8	Q869	142
Timor-Leste	40.4	24.9	Q574	143
Togo	31.1	16.1	Q945	144
Trinidad and Tobago	11.6	5.5	Q754	145
Tunisia	4.9	4.3	Q948	146
Turkey	2.5	2.5	Q43	147
Turkmenistan	8.2	5.4	Q874	148
Uganda	27.7	41.0	Q1036	149
Ukraine	4.5	3.5	Q212	150
United Arab Emirates	2.5	2.6	Q878	151
United Kingdom	2.5	2.5	Q145	152
United States	2.5	2.5	Q30	153
Uruguay	4.2	2.5	Q77	154
Uzbekistan	16.2	6.3	Q265	155
Vanuatu	8.2	7.2	Q686	156
Venezuela, RB	16.4	21.2	Q717	157
Vietnam	24.3	9.3	Q881	158
Yemen, Rep.	29.9	38.9	Q805	159
Zambia	47.4	46.7	Q953	160
Zimbabwe	40.2	51.3	Q954	161
