Country	deaths	ID	id_row
Japan	957.0	Q17	88
Jordan	164.0	Q810	89
Kazakhstan	349.0	Q232	90
Kenya	13801.0	Q114	91
Kiribati	30.0	Q710	92
Kuwait	11.0	Q817	93
Kyrgyzstan	277.0	Q813	94
Laos	2107.0	Q819	95
Latvia	3.0	Q211	96
Lebanon	50.0	Q822	97
Lesotho	600.0	Q1013	98
Liberia	1913.0	Q1014	99
Libya	61.0	Q1016	100
Lithuania	6.0	Q37	101
Luxembourg	5.0	Q32	102
Macedonia	8.0	Q221	103
Madagascar	28198.0	Q1019	104
Malawi	5313.0	Q1020	105
Malaysia	244.0	Q833	106
Maldives	5.0	Q826	107
Mali	18906.0	Q912	108
Malta		Q233	109
Marshall Islands	4.0	Q709	110
Mauritania	1135.0	Q1025	111
Mauritius	22.0	Q1027	112
Mexico	7660.0	Q96	113
Micronesia (country)	5.0	Q702	114
Moldova	23.0	Q217	115
Mongolia	173.0	Q711	116
Montenegro	1.0	Q236	117
Morocco	812.0	Q1028	118
Mozambique	7784.0	Q1029	119
Myanmar	6149.0	Q836	120
Namibia	527.0	Q1030	121
Nepal	2262.0	Q837	122
Netherlands	92.0	Q55	123
New Zealand	10.0	Q664	124
Nicaragua	238.0	Q811	125
Niger	26844.0	Q1032	126
Nigeria	189924.0	Q1033	127
North Korea	1144.0	Q423	128
Northern Ireland	4.0	Q26	129
Northern Mariana Islands	1.0	Q16644	130
Norway	40.0	Q20	131
Oman	27.0	Q842	132
Pakistan	47478.0	Q843	133
Palestine	49.0	Q219060	134
Panama	209.0	Q804	135
Papua New Guinea	2868.0	Q691	136
Paraguay	334.0	Q733	137
Peru	1440.0	Q419	138
Philippines	13532.0	Q928	139
Poland	105.0	Q36	140
Portugal	89.0	Q45	141
Puerto Rico	87.0	Q1183	142
Qatar	4.0	Q846	143
Romania	261.0	Q218	144
Russia	716.0	Q159	145
Rwanda	3904.0	Q1037	146
Saint Lucia	5.0	Q760	147
Saint Vincent and the Grenadines	7.0	Q757	148
Samoa	9.0	Q683	149
Sao Tome and Principe	25.0	Q1039	150
Saudi Arabia	91.0	Q851	151
Scotland	14.0	Q22	152
Senegal	4924.0	Q1041	153
Serbia	20.0	Q403	154
Seychelles	3.0	Q1042	155
Sierra Leone	5651.0	Q1044	156
Singapore	5.0	Q334	157
Slovakia	18.0	Q214	158
Slovenia		Q215	159
Solomon Islands	69.0	Q685	160
Somalia	16087.0	Q1045	161
South Africa	6786.0	Q258	162
South Korea	97.0	Q884	163
South Sudan	15953.0	Q958	164
Spain	194.0	Q29	165
Sri Lanka	220.0	Q854	166
Sudan	10446.0	Q1049	167
Suriname	30.0	Q730	168
Swaziland	284.0	Q1050	169
Sweden	83.0	Q34	170
Switzerland	49.0	Q39	171
Syria	247.0	Q858	172
Taiwan	127.0	Q865	173
Tajikistan	3542.0	Q863	174
Tanzania	18679.0	Q924	175
Thailand	792.0	Q869	176
Timor	283.0	Q574	177
Togo	2430.0	Q945	178
Tonga	6.0	Q678	179
Trinidad and Tobago	35.0	Q754	180
Tunisia	59.0	Q948	181
Turkey	761.0	Q43	182
Turkmenistan	402.0	Q874	183
Uganda	9665.0	Q1036	184
Ukraine	175.0	Q212	185
United Arab Emirates	19.0	Q878	186
United Kingdom	148.0	Q145	187
United States	4594.0	Q30	188
United States Virgin Islands	3.0	Q11703	189
Uruguay	96.0	Q77	190
Uzbekistan	2714.0	Q265	191
Vanuatu	39.0	Q686	192
Venezuela	1104.0	Q717	193
Vietnam	1442.0	Q881	194
Wales	8.0	Q25	195
Yemen	9475.0	Q805	196
Zambia	7290.0	Q953	197
Zimbabwe	6609.0	Q954	198
