Country	deaths	ID	id_row
Puerto Rico	7124.0	Q1183	142
Qatar	676.0	Q846	143
Romania	29894.0	Q218	144
Russia	257066.0	Q159	145
Rwanda	4632.0	Q1037	146
Saint Lucia	268.0	Q760	147
Saint Vincent and the Grenadines	233.0	Q757	148
Samoa	269.0	Q683	149
Sao Tome and Principe	91.0	Q1039	150
Saudi Arabia	16065.0	Q851	151
Scotland	6764.0	Q22	152
Senegal	8135.0	Q1041	153
Serbia	28519.0	Q403	154
Seychelles	112.0	Q1042	155
Sierra Leone	3986.0	Q1044	156
Singapore	2085.0	Q334	157
Slovakia	7253.0	Q214	158
Slovenia	2348.0	Q215	159
Solomon Islands	843.0	Q685	160
Somalia	9821.0	Q1045	161
South Africa	56263.0	Q258	162
South Korea	44263.0	Q884	163
South Sudan	4873.0	Q958	164
Spain	58741.0	Q29	165
Sri Lanka	29918.0	Q854	166
Sudan	24259.0	Q1049	167
Suriname	809.0	Q730	168
Swaziland	1366.0	Q1050	169
Sweden	15101.0	Q34	170
Switzerland	10150.0	Q39	171
Syria	14840.0	Q858	172
Taiwan	26897.0	Q865	173
Tajikistan	7906.0	Q863	174
Tanzania	22463.0	Q924	175
Thailand	55472.0	Q869	176
Timor	1069.0	Q574	177
Togo	3141.0	Q945	178
Tonga	185.0	Q678	179
Trinidad and Tobago	3425.0	Q754	180
Tunisia	14141.0	Q948	181
Turkey	62393.0	Q43	182
Turkmenistan	7113.0	Q874	183
Uganda	12587.0	Q1036	184
Ukraine	107617.0	Q212	185
United Arab Emirates	3919.0	Q878	186
United Kingdom	71546.0	Q145	187
United States	420328.0	Q30	188
United States Virgin Islands	246.0	Q11703	189
Uruguay	4946.0	Q77	190
Uzbekistan	50135.0	Q265	191
Vanuatu	414.0	Q686	192
Venezuela	26801.0	Q717	193
Vietnam	98864.0	Q881	194
Wales	4139.0	Q25	195
Yemen	17126.0	Q805	196
Zambia	7573.0	Q953	197
Zimbabwe	10768.0	Q954	198
