Country	Total	ID	id_row
Korea, Rep.	1.4	Q884	89
Kuwait	5.4	Q817	90
Kyrgyz Republic	0.7	Q813	91
Lao PDR	2.4	Q819	92
Latvia	-1.1	Q211	93
Lebanon	4.0	Q822	94
Lesotho	1.0	Q1013	95
Liberia	3.3	Q1014	96
Libya	1.4	Q1016	97
Lithuania	-0.4	Q37	98
Luxembourg	2.8	Q32	99
Madagascar	3.0	Q1019	100
Malawi	3.2	Q1020	101
Malaysia	2.8	Q833	102
Maldives	6.4	Q826	103
Mali	3.0	Q912	104
Malta	3.5	Q233	105
Mauritania	3.0	Q1025	106
Mauritius	1.0	Q1027	107
Mexico	1.8	Q96	108
Moldova	-0.3	Q217	109
Mongolia	1.5	Q711	110
Montenegro	1.5	Q236	111
Morocco	0.6	Q1028	112
Mozambique	2.4	Q1029	113
Myanmar	0.4	Q836	114
Namibia	2.3	Q1030	115
Nepal	1.6	Q837	116
Netherlands	0.5	Q55	117
New Caledonia	1.6	Q33788	118
New Zealand	1.9	Q664	119
Nicaragua	2.3	Q811	120
Niger	2.8	Q1032	121
Nigeria	1.3	Q1033	122
North Macedonia	0.3	Q221	123
Norway	0.8	Q20	124
Oman	8.4	Q842	125
Pakistan	2.9	Q843	126
Panama	2.4	Q804	127
Papua New Guinea	1.8	Q691	128
Paraguay	2.1	Q733	129
Peru	1.8	Q419	130
Philippines	1.7	Q928	131
Poland	0.3	Q36	132
Portugal	-0.5	Q45	133
Puerto Rico	-2.6	Q1183	134
Qatar	5.9	Q846	135
Romania	-0.2	Q218	136
Russian Federation	-0.3	Q159	137
Rwanda	2.7	Q1037	138
Samoa	0.6	Q683	139
Sao Tome and Principe	2.2	Q1039	140
Saudi Arabia	4.5	Q851	141
Senegal	2.1	Q1041	142
Serbia	0.4	Q403	143
Sierra Leone	2.0	Q1044	144
Singapore	2.1	Q334	145
Slovak Republic	0.3	Q214	146
Slovenia	-0.1	Q215	147
Solomon Islands	2.7	Q685	148
Somalia	3.1	Q1045	149
South Africa	2.0	Q258	150
South Sudan	2.2	Q958	151
Spain	-0.1	Q29	152
Sri Lanka	0.7	Q854	153
St. Lucia	1.6	Q760	154
St. Vincent and the Grenadines	0.7	Q757	155
Sudan	2.6	Q1049	156
Suriname	1.4	Q730	157
Sweden	1.1	Q34	158
Switzerland	1.1	Q39	159
Syrian Arab Republic	-1.1	Q858	160
Tajikistan	1.9	Q863	161
Tanzania	2.7	Q924	162
Thailand	-0.1	Q869	163
Timor-Leste	3.1	Q574	164
Togo	2.6	Q945	165
Tonga	0.2	Q678	166
Trinidad and Tobago	0.1	Q754	167
Tunisia	1.0	Q948	168
Turkey	3.4	Q43	169
Turkmenistan	1.8	Q874	170
Uganda	3.8	Q1036	171
Ukraine	-0.7	Q212	172
United Arab Emirates	2.0	Q878	173
United Kingdom	0.8	Q145	174
United States	0.6	Q30	175
Uruguay	0.3	Q77	176
Uzbekistan	2.4	Q265	177
Vanuatu	2.6	Q686	178
Venezuela, RB	0.0	Q717	179
Vietnam	1.4	Q881	180
Virgin Islands (U.S.)	-0.5	Q11703	181
West Bank and Gaza	4.3	Q407199	182
Yemen, Rep.	2.8	Q805	183
Zambia	3.1	Q953	184
Zimbabwe	1.5	Q954	185
