Country	Deaths	ID	id_row
Mauritius	0.32	Q1027	112
Mexico	2.92	Q96	113
Micronesia (country)	4.4	Q702	114
Moldova	19.78	Q217	115
Mongolia	3.7	Q711	116
Montenegro	2.78	Q236	117
Morocco	0.35	Q1028	118
Mozambique	0.38	Q1029	119
Myanmar	0.19	Q836	120
Namibia	1.52	Q1030	121
Nepal	0.37	Q837	122
Netherlands	44.35	Q55	123
New Zealand	9.1	Q664	124
Nicaragua	2.0	Q811	125
Niger	0.13	Q1032	126
Nigeria	0.74	Q1033	127
North Korea	0.62	Q423	128
Northern Ireland	24.67	Q26	129
Northern Mariana Islands	4.61	Q16644	130
Norway	14.74	Q20	131
Oman	0.51	Q842	132
Pakistan	0.97	Q843	133
Palestine	0.78	Q219060	134
Panama	13.64	Q804	135
Papua New Guinea	1.52	Q691	136
Paraguay	12.3	Q733	137
Peru	3.51	Q419	138
Philippines	0.16	Q928	139
Poland	11.44	Q36	140
Portugal	0.25	Q45	141
Puerto Rico	9.04	Q1183	142
Qatar	0.38	Q846	143
Romania	2.67	Q218	144
Russia	4.19	Q159	145
Rwanda	0.45	Q1037	146
Saint Lucia	0.6	Q760	147
Saint Vincent and the Grenadines	0.51	Q757	148
Samoa	3.95	Q683	149
Sao Tome and Principe	0.99	Q1039	150
Saudi Arabia	0.74	Q851	151
Scotland	27.68	Q22	152
Senegal	0.36	Q1041	153
Serbia	1.95	Q403	154
Seychelles	0.42	Q1042	155
Sierra Leone	0.33	Q1044	156
Singapore	0.89	Q334	157
Slovakia	3.49	Q214	158
Slovenia	2.98	Q215	159
Solomon Islands	1.58	Q685	160
Somalia	0.2	Q1045	161
South Africa	2.95	Q258	162
South Korea	32.59	Q884	163
South Sudan	0.23	Q958	164
Spain	6.36	Q29	165
Sri Lanka	0.3	Q854	166
Sudan	0.21	Q1049	167
Suriname	0.66	Q730	168
Swaziland	1.88	Q1050	169
Sweden	9.83	Q34	170
Switzerland	54.73	Q39	171
Syria	0.55	Q858	172
Taiwan	7.42	Q865	173
Tajikistan	2.76	Q863	174
Tanzania	0.64	Q924	175
Thailand	0.4	Q869	176
Timor	0.14	Q574	177
Togo	0.43	Q945	178
Tonga	3.16	Q678	179
Trinidad and Tobago	0.57	Q754	180
Tunisia	0.52	Q948	181
Turkey	1.45	Q43	182
Turkmenistan	3.34	Q874	183
Uganda	0.48	Q1036	184
Ukraine	2.81	Q212	185
United Arab Emirates	1.06	Q878	186
United Kingdom	21.43	Q145	187
United States	13.45	Q30	188
United States Virgin Islands	0.18	Q11703	189
Uruguay	2.33	Q77	190
Uzbekistan	3.83	Q265	191
Vanuatu	3.14	Q686	192
Venezuela	0.39	Q717	193
Vietnam	0.21	Q881	194
Wales	20.53	Q25	195
Yemen	0.12	Q805	196
Zambia	0.96	Q953	197
Zimbabwe	1.47	Q954	198
