Country	deaths	ID	id_row
Greece	395.0	Q41	68
Greenland	3.0	Q223	69
Grenada	4.0	Q769	70
Guam	4.0	Q16635	71
Guatemala	329.0	Q774	72
Guinea	311.0	Q1006	73
Guinea-Bissau	37.0	Q1007	74
Guyana	17.0	Q734	75
Haiti	250.0	Q790	76
Honduras	138.0	Q783	77
Hungary	840.0	Q28	78
Iceland	17.0	Q189	79
India	93209.0	Q668	80
Indonesia	7875.0	Q252	81
Iran	1843.0	Q794	82
Iraq	218.0	Q796	83
Ireland	147.0	Q27	84
Israel	239.0	Q801	85
Italy	4577.0	Q38	86
Jamaica	41.0	Q766	87
Japan	6850.0	Q17	88
Jordan	70.0	Q810	89
Kazakhstan	234.0	Q232	90
Kenya	1047.0	Q114	91
Kiribati		Q710	92
Kuwait	33.0	Q817	93
Kyrgyzstan	50.0	Q813	94
Laos	160.0	Q819	95
Latvia	91.0	Q211	96
Lebanon	148.0	Q822	97
Lesotho	44.0	Q1013	98
Liberia	75.0	Q1014	99
Libya	146.0	Q1016	100
Lithuania	163.0	Q37	101
Luxembourg	40.0	Q32	102
Macedonia	47.0	Q221	103
Madagascar	382.0	Q1019	104
Malawi	436.0	Q1020	105
Malaysia	714.0	Q833	106
Maldives	6.0	Q826	107
Mali	328.0	Q912	108
Malta	26.0	Q233	109
Marshall Islands		Q709	110
Mauritania	96.0	Q1025	111
Mauritius	26.0	Q1027	112
Mexico	3326.0	Q96	113
Micronesia (country)	2.0	Q702	114
Moldova	82.0	Q217	115
Mongolia	36.0	Q711	116
Montenegro	14.0	Q236	117
Morocco	615.0	Q1028	118
Mozambique	631.0	Q1029	119
Myanmar	2592.0	Q836	120
Namibia	39.0	Q1030	121
Nepal	1547.0	Q837	122
Netherlands	1753.0	Q55	123
New Zealand	300.0	Q664	124
Nicaragua	107.0	Q811	125
Niger	275.0	Q1032	126
Nigeria	3118.0	Q1033	127
North Korea	787.0	Q423	128
Northern Ireland	89.0	Q26	129
Northern Mariana Islands	1.0	Q16644	130
Norway	499.0	Q20	131
Oman	72.0	Q842	132
Pakistan	4131.0	Q843	133
Palestine	31.0	Q219060	134
Panama	75.0	Q804	135
Papua New Guinea	132.0	Q691	136
Paraguay	166.0	Q733	137
Peru	621.0	Q419	138
Philippines	1518.0	Q928	139
Poland	2331.0	Q36	140
Portugal	445.0	Q45	141
Puerto Rico	144.0	Q1183	142
Qatar	22.0	Q846	143
Romania	632.0	Q218	144
Russia	4657.0	Q159	145
Rwanda	336.0	Q1037	146
Saint Lucia	4.0	Q760	147
Saint Vincent and the Grenadines	3.0	Q757	148
Samoa	3.0	Q683	149
Sao Tome and Principe	5.0	Q1039	150
Saudi Arabia	662.0	Q851	151
Scotland	418.0	Q22	152
Senegal	347.0	Q1041	153
Serbia	306.0	Q403	154
Seychelles	3.0	Q1042	155
Sierra Leone	173.0	Q1044	156
Singapore	63.0	Q334	157
Slovakia	279.0	Q214	158
Slovenia	251.0	Q215	159
Solomon Islands	22.0	Q685	160
Somalia	400.0	Q1045	161
South Africa	1078.0	Q258	162
South Korea	2370.0	Q884	163
South Sudan	186.0	Q958	164
Spain	2039.0	Q29	165
Sri Lanka	1055.0	Q854	166
Sudan	448.0	Q1049	167
Suriname	15.0	Q730	168
Swaziland	16.0	Q1050	169
Sweden	866.0	Q34	170
Switzerland	941.0	Q39	171
Syria	198.0	Q858	172
Taiwan	1063.0	Q865	173
Tajikistan	45.0	Q863	174
Tanzania	1142.0	Q924	175
Thailand	1948.0	Q869	176
Timor	22.0	Q574	177
Togo	147.0	Q945	178
Tonga	2.0	Q678	179
Trinidad and Tobago	28.0	Q754	180
Tunisia	434.0	Q948	181
Turkey	2278.0	Q43	182
Turkmenistan	27.0	Q874	183
Uganda	663.0	Q1036	184
Ukraine	1082.0	Q212	185
United Arab Emirates	163.0	Q878	186
United Kingdom	3740.0	Q145	187
United States	20321.0	Q30	188
United States Virgin Islands	5.0	Q11703	189
Uruguay	169.0	Q77	190
Uzbekistan	229.0	Q265	191
Vanuatu	4.0	Q686	192
Venezuela	648.0	Q717	193
Vietnam	7437.0	Q881	194
Wales	205.0	Q25	195
Yemen	409.0	Q805	196
Zambia	344.0	Q953	197
Zimbabwe	250.0	Q954	198
