Country	date	total_cases	new_cases	new_cases_smoothed	total_cases_per_million	new_cases_per_million	new_cases_smoothed_per_million	ID
Bosnia and Herzegovina	2020-06-08	2673.0	37.0	23.429000000000002	814.737	11.277999999999999	7.141	Q225
Bosnia and Herzegovina	2020-06-09	2703.0	30.0	25.714000000000002	823.8810000000001	9.144	7.837999999999999	Q225
Bosnia and Herzegovina	2020-06-10	2727.0	24.0	27.570999999999998	831.196	7.315	8.404	Q225
Bosnia and Herzegovina	2020-06-11	2776.0	49.0	32.286	846.1310000000001	14.935	9.841000000000001	Q225
Bosnia and Herzegovina	2020-06-12	2831.0	55.0	34.0	862.895	16.764	10.363	Q225
Bosnia and Herzegovina	2020-06-13	2892.0	61.0	41.0	881.488	18.593	12.497	Q225
Bosnia and Herzegovina	2020-06-14	2940.0	48.0	43.428999999999995	896.1189999999999	14.630999999999998	13.237	Q225
Bosnia and Herzegovina	2020-06-15	3001.0	61.0	46.857	914.712	18.593	14.282	Q225
Bosnia and Herzegovina	2020-06-16	3039.0	38.0	48.0	926.294	11.582	14.630999999999998	Q225
Bosnia and Herzegovina	2020-06-17	3084.0	45.0	51.0	940.01	13.716	15.545	Q225
Bosnia and Herzegovina	2020-06-18	3144.0	60.0	52.571000000000005	958.298	18.288	16.024	Q225
Bosnia and Herzegovina	2020-06-19	3202.0	58.0	53.0	975.977	17.679000000000002	16.155	Q225
Bosnia and Herzegovina	2020-06-20	3288.0	86.0	56.571000000000005	1002.19	26.213	17.243	Q225
Bosnia and Herzegovina	2020-06-21	3354.0	66.0	59.143	1022.307	20.117	18.027	Q225
Bosnia and Herzegovina	2020-06-22	3431.0	77.0	61.428999999999995	1045.777	23.47	18.724	Q225
Bosnia and Herzegovina	2020-06-23	3524.0	93.0	69.286	1074.123	28.346999999999998	21.118000000000002	Q225
Bosnia and Herzegovina	2020-06-24	3587.0	63.0	71.857	1093.326	19.203	21.901999999999997	Q225
Bosnia and Herzegovina	2020-06-25	3675.0	88.0	75.857	1120.1480000000001	26.823	23.121	Q225
Bosnia and Herzegovina	2020-06-26	3794.0	119.0	84.571	1156.42	36.271	25.778000000000002	Q225
Bosnia and Herzegovina	2020-06-27	3934.0	140.0	92.286	1199.0919999999999	42.672	28.129	Q225
Bosnia and Herzegovina	2020-06-28	4107.0	173.0	107.571	1251.823	52.731	32.788000000000004	Q225
Bosnia and Herzegovina	2020-06-29	4215.0	108.0	112.0	1284.742	32.919000000000004	34.138000000000005	Q225
Bosnia and Herzegovina	2020-06-30	4343.0	128.0	117.0	1323.756	39.015	35.662	Q225
Bosnia and Herzegovina	2020-07-01	4453.0	110.0	123.714	1357.285	33.528	37.708	Q225
Bosnia and Herzegovina	2020-07-02	4606.0	153.0	133.0	1403.9189999999999	46.635	40.539	Q225
Bosnia and Herzegovina	2020-07-03	4788.0	182.0	142.0	1459.3929999999998	55.474	43.282	Q225
Bosnia and Herzegovina	2020-07-04	4960.0	172.0	146.571	1511.819	52.426	44.675	Q225
Bosnia and Herzegovina	2020-07-05	5249.0	289.0	163.143	1599.9070000000002	88.088	49.726000000000006	Q225
Bosnia and Herzegovina	2020-07-06	5393.0	144.0	168.28599999999997	1643.799	43.891999999999996	51.294	Q225
Bosnia and Herzegovina	2020-07-07	5457.0	64.0	159.143	1663.306	19.507	48.507	Q225
Bosnia and Herzegovina	2020-07-08	5618.0	161.0	166.429	1712.379	49.073	50.728	Q225
Bosnia and Herzegovina	2020-07-09	5868.0	250.0	180.28599999999997	1788.58	76.20100000000001	54.952	Q225
Bosnia and Herzegovina	2020-07-10	6087.0	219.0	185.571	1855.332	66.752	56.563	Q225
Bosnia and Herzegovina	2020-07-11	6402.0	315.0	206.0	1951.344	96.01299999999999	62.788999999999994	Q225
Bosnia and Herzegovina	2020-07-12	6720.0	318.0	210.143	2048.272	96.927	64.05199999999999	Q225
Bosnia and Herzegovina	2020-07-13	6884.0	164.0	213.0	2098.259	49.988	64.923	Q225
Bosnia and Herzegovina	2020-07-14	6979.0	95.0	217.429	2127.215	28.956	66.273	Q225
Bosnia and Herzegovina	2020-07-15	7176.0	197.0	222.571	2187.261	60.04600000000001	67.84	Q225
Bosnia and Herzegovina	2020-07-16	7407.0	231.0	219.857	2257.6710000000003	70.40899999999999	67.013	Q225
Bosnia and Herzegovina	2020-07-17	7681.0	274.0	227.71400000000003	2341.187	83.516	69.408	Q225
Bosnia and Herzegovina	2020-07-18	7908.0	227.0	215.143	2410.377	69.19	65.57600000000001	Q225
Bosnia and Herzegovina	2020-07-19	8164.0	256.0	206.28599999999997	2488.406	78.029	62.876000000000005	Q225
Bosnia and Herzegovina	2020-07-20	8452.0	288.0	224.0	2576.189	87.78299999999999	68.27600000000001	Q225
Bosnia and Herzegovina	2020-07-21	8591.0	139.0	230.28599999999997	2618.5570000000002	42.368	70.192	Q225
Bosnia and Herzegovina	2020-07-22	8786.0	195.0	230.0	2677.993	59.43600000000001	70.105	Q225
Bosnia and Herzegovina	2020-07-23	9116.0	330.0	244.143	2778.578	100.585	74.415	Q225
Bosnia and Herzegovina	2020-07-24	9460.0	344.0	254.143	2883.43	104.852	77.46300000000001	Q225
Bosnia and Herzegovina	2020-07-25	9462.0	2.0	222.0	2884.039	0.61	67.666	Q225
Bosnia and Herzegovina	2020-07-26	9764.0	302.0	228.571	2976.09	92.05	69.669	Q225
Bosnia and Herzegovina	2020-07-27	10069.0	305.0	231.0	3069.054	92.965	70.40899999999999	Q225
Bosnia and Herzegovina	2020-07-28	10498.0	429.0	272.42900000000003	3199.815	130.76	83.037	Q225
Bosnia and Herzegovina	2020-07-29	10766.0	268.0	282.857	3281.502	81.687	86.21600000000001	Q225
Bosnia and Herzegovina	2020-07-30	10766.0	0.0	235.71400000000003	3281.502	0.0	71.846	Q225
Bosnia and Herzegovina	2020-07-31	11444.0	678.0	283.42900000000003	3488.158	206.65599999999998	86.39	Q225
Bosnia and Herzegovina	2020-08-01	11444.0	0.0	283.143	3488.158	0.0	86.303	Q225
Bosnia and Herzegovina	2020-08-02	11875.0	431.0	301.57099999999997	3619.527	131.37	91.92	Q225
Bosnia and Herzegovina	2020-08-03	12108.0	233.0	291.286	3690.546	71.01899999999999	88.785	Q225
Bosnia and Herzegovina	2020-08-04	12296.0	188.0	256.857	3747.849	57.303000000000004	78.291	Q225
Bosnia and Herzegovina	2020-08-05	12858.0	562.0	298.857	3919.1479999999997	171.299	91.09200000000001	Q225
Bosnia and Herzegovina	2020-08-06	13146.0	288.0	340.0	4006.9309999999996	87.78299999999999	103.633	Q225
Bosnia and Herzegovina	2020-08-07	13397.0	251.0	279.0	4083.437	76.505	85.04	Q225
Bosnia and Herzegovina	2020-08-08	13687.0	290.0	320.42900000000003	4171.829000000001	88.39299999999999	97.667	Q225
Bosnia and Herzegovina	2020-08-09	14089.0	402.0	316.286	4294.36	122.531	96.405	Q225
Bosnia and Herzegovina	2020-08-10	14325.0	236.0	316.714	4366.293	71.933	96.535	Q225
Bosnia and Herzegovina	2020-08-11	14498.0	173.0	314.57099999999997	4419.024	52.731	95.882	Q225
Bosnia and Herzegovina	2020-08-12	14708.0	210.0	264.286	4483.032	64.008	80.555	Q225
Bosnia and Herzegovina	2020-08-13	14961.0	253.0	259.286	4560.147	77.115	79.031	Q225
Bosnia and Herzegovina	2020-08-14	15184.0	223.0	255.28599999999997	4628.1179999999995	67.971	77.812	Q225
Bosnia and Herzegovina	2020-08-15	15534.0	350.0	263.857	4734.799	106.681	80.42399999999999	Q225
Bosnia and Herzegovina	2020-08-16	15535.0	1.0	206.571	4735.104	0.305	62.963	Q225
Bosnia and Herzegovina	2020-08-17	15535.0	0.0	172.857	4735.104	0.0	52.687	Q225
Bosnia and Herzegovina	2020-08-18	16035.0	500.0	219.571	4887.505	152.401	66.926	Q225
Bosnia and Herzegovina	2020-08-19	16351.0	316.0	234.71400000000003	4983.823	96.318	71.541	Q225
Bosnia and Herzegovina	2020-08-20	16691.0	340.0	247.143	5087.455	103.633	75.33	Q225
Bosnia and Herzegovina	2020-08-21	17029.0	338.0	263.57099999999997	5190.479	103.023	80.337	Q225
Bosnia and Herzegovina	2020-08-22	17392.0	363.0	265.42900000000003	5301.121999999999	110.64299999999999	80.903	Q225
Bosnia and Herzegovina	2020-08-23	17392.0	0.0	265.286	5301.121999999999	0.0	80.86	Q225
Bosnia and Herzegovina	2020-08-24	17900.0	508.0	337.85699999999997	5455.960999999999	154.84	102.98	Q225
Bosnia and Herzegovina	2020-08-25	18027.0	127.0	284.57099999999997	5494.670999999999	38.71	86.738	Q225
Bosnia and Herzegovina	2020-08-26	18324.0	297.0	281.857	5585.198	90.52600000000001	85.911	Q225
Bosnia and Herzegovina	2020-08-27	18609.0	285.0	274.0	5672.066	86.869	83.516	Q225
Bosnia and Herzegovina	2020-08-28	18920.0	311.0	270.143	5766.86	94.794	82.34	Q225
Bosnia and Herzegovina	2020-08-29	19214.0	294.0	260.286	5856.472	89.61200000000001	79.336	Q225
Bosnia and Herzegovina	2020-08-30	19214.0	0.0	260.286	5856.472	0.0	79.336	Q225
Bosnia and Herzegovina	2020-08-31	19789.0	575.0	269.857	6031.733	175.261	82.25299999999999	Q225
Bosnia and Herzegovina	2020-09-01	19964.0	175.0	276.714	6085.073	53.34	84.34299999999999	Q225
Bosnia and Herzegovina	2020-09-02	20234.0	270.0	272.857	6167.37	82.29700000000001	83.167	Q225
Bosnia and Herzegovina	2020-09-03	20517.0	283.0	272.57099999999997	6253.629	86.259	83.08	Q225
Bosnia and Herzegovina	2020-09-04	20804.0	287.0	269.143	6341.107	87.478	82.035	Q225
Bosnia and Herzegovina	2020-09-05	21142.0	338.0	275.42900000000003	6444.13	103.023	83.95100000000001	Q225
Bosnia and Herzegovina	2020-09-06	21142.0	0.0	275.42900000000003	6444.13	0.0	83.95100000000001	Q225
Bosnia and Herzegovina	2020-09-07	21142.0	0.0	193.28599999999997	6444.13	0.0	58.913999999999994	Q225
Bosnia and Herzegovina	2020-09-08	21660.0	518.0	242.28599999999997	6602.018	157.888	73.84899999999999	Q225
Bosnia and Herzegovina	2020-09-09	21961.0	301.0	246.71400000000003	6693.764	91.745	75.199	Q225
Bosnia and Herzegovina	2020-09-10	22258.0	297.0	248.71400000000003	6784.29	90.52600000000001	75.809	Q225
Bosnia and Herzegovina	2020-09-11	22544.0	286.0	248.571	6871.463000000001	87.17299999999999	75.765	Q225
Bosnia and Herzegovina	2020-09-12	22834.0	290.0	241.71400000000003	6959.856	88.39299999999999	73.675	Q225
Bosnia and Herzegovina	2020-09-13	23134.0	300.0	284.57099999999997	7051.297	91.441	86.738	Q225
Bosnia and Herzegovina	2020-09-14	23462.0	328.0	331.42900000000003	7151.272	99.975	101.02	Q225
Bosnia and Herzegovina	2020-09-15	23630.0	168.0	281.42900000000003	7202.479	51.207	85.78	Q225
Bosnia and Herzegovina	2020-09-16	23924.0	294.0	280.42900000000003	7292.090999999999	89.61200000000001	85.475	Q225
Bosnia and Herzegovina	2020-09-17	24206.0	282.0	278.286	7378.045	85.954	84.822	Q225
Bosnia and Herzegovina	2020-09-18	24600.0	394.0	293.714	7498.137	120.09200000000001	89.525	Q225
Bosnia and Herzegovina	2020-09-19	24892.0	292.0	294.0	7587.139	89.00200000000001	89.61200000000001	Q225
Bosnia and Herzegovina	2020-09-20	25212.0	320.0	296.857	7684.6759999999995	97.537	90.48299999999999	Q225
Bosnia and Herzegovina	2020-09-21	25424.0	212.0	280.286	7749.294	64.618	85.432	Q225
Bosnia and Herzegovina	2020-09-22	25516.0	92.0	269.42900000000003	7777.335999999999	28.041999999999998	82.12200000000001	Q225
Bosnia and Herzegovina	2020-09-23	25737.0	221.0	259.0	7844.696999999999	67.361	78.944	Q225
Bosnia and Herzegovina	2020-09-24	26081.0	344.0	267.857	7949.549	104.852	81.643	Q225
Bosnia and Herzegovina	2020-09-25	26316.0	235.0	245.143	8021.178000000001	71.62899999999999	74.72	Q225
Bosnia and Herzegovina	2020-09-26	26564.0	248.0	238.857	8096.769	75.59100000000001	72.804	Q225
Bosnia and Herzegovina	2020-09-27	26795.0	231.0	226.143	8167.178000000001	70.40899999999999	68.929	Q225
Bosnia and Herzegovina	2020-09-28	26917.0	122.0	213.28599999999997	8204.364	37.186	65.01	Q225
Bosnia and Herzegovina	2020-09-29	26997.0	80.0	211.571	8228.748	24.384	64.487	Q225
Bosnia and Herzegovina	2020-09-30	27222.0	225.0	212.143	8297.329	68.581	64.66199999999999	Q225
Bosnia and Herzegovina	2020-10-01	27465.0	243.0	197.71400000000003	8371.396	74.067	60.263999999999996	Q225
Bosnia and Herzegovina	2020-10-02	27745.0	280.0	204.143	8456.74	85.345	62.223	Q225
Bosnia and Herzegovina	2020-10-03	27745.0	0.0	168.71400000000003	8456.74	0.0	51.425	Q225
Bosnia and Herzegovina	2020-10-04	27971.0	226.0	168.0	8525.625	68.885	51.207	Q225
Bosnia and Herzegovina	2020-10-05	27975.0	4.0	151.143	8526.845	1.219	46.068999999999996	Q225
Bosnia and Herzegovina	2020-10-06	28449.0	474.0	207.429	8671.321	144.476	63.225	Q225
Bosnia and Herzegovina	2020-10-07	28710.0	261.0	212.571	8750.874	79.553	64.792	Q225
Bosnia and Herzegovina	2020-10-08	29075.0	365.0	230.0	8862.127	111.25299999999999	70.105	Q225
Bosnia and Herzegovina	2020-10-09	29528.0	453.0	254.71400000000003	9000.203000000001	138.075	77.638	Q225
Bosnia and Herzegovina	2020-10-10	29915.0	387.0	310.0	9118.161	117.958	94.48899999999999	Q225
Bosnia and Herzegovina	2020-10-11	30343.0	428.0	338.85699999999997	9248.617	130.455	103.28399999999999	Q225
Bosnia and Herzegovina	2020-10-12	30645.0	302.0	381.42900000000003	9340.667	92.05	116.26	Q225
Bosnia and Herzegovina	2020-10-13	30834.0	189.0	340.714	9398.275	57.608000000000004	103.851	Q225
Bosnia and Herzegovina	2020-10-14	31173.0	339.0	351.85699999999997	9501.601999999999	103.32799999999999	107.24700000000001	Q225
Bosnia and Herzegovina	2020-10-15	31652.0	479.0	368.14300000000003	9647.603000000001	146.0	112.211	Q225
Bosnia and Herzegovina	2020-10-16	32230.0	578.0	386.0	9823.779	176.176	117.654	Q225
Bosnia and Herzegovina	2020-10-17	32848.0	618.0	419.0	10012.146	188.368	127.712	Q225
Bosnia and Herzegovina	2020-10-18	33561.0	713.0	459.714	10229.47	217.324	140.122	Q225
Bosnia and Herzegovina	2020-10-19	34120.0	559.0	496.42900000000003	10399.855	170.38400000000001	151.313	Q225
Bosnia and Herzegovina	2020-10-20	34665.0	545.0	547.286	10565.972	166.11700000000002	166.81400000000002	Q225
Bosnia and Herzegovina	2020-10-21	35391.0	726.0	602.571	10787.258999999998	221.28599999999997	183.665	Q225
Bosnia and Herzegovina	2020-10-22	36319.0	928.0	666.7139999999999	11070.115	282.857	203.21599999999998	Q225
Bosnia and Herzegovina	2020-10-23	37322.0	1003.0	727.429	11375.832	305.717	221.722	Q225
Bosnia and Herzegovina	2020-10-24	38500.0	1178.0	807.429	11734.889	359.05699999999996	246.106	Q225
Bosnia and Herzegovina	2020-10-25	39758.0	1258.0	885.2860000000001	12118.33	383.441	269.837	Q225
Bosnia and Herzegovina	2020-10-26	40894.0	1136.0	967.7139999999999	12464.586000000001	346.255	294.962	Q225
Bosnia and Herzegovina	2020-10-27	41616.0	722.0	993.0	12684.653	220.067	302.66900000000004	Q225
Bosnia and Herzegovina	2020-10-28	43174.0	1558.0	1111.857	13159.535	474.88199999999995	338.897	Q225
Bosnia and Herzegovina	2020-10-29	44758.0	1584.0	1205.5710000000001	13642.341999999999	482.80699999999996	367.461	Q225
Bosnia and Herzegovina	2020-10-30	46668.0	1910.0	1335.1429999999998	14224.514	582.172	406.955	Q225
Bosnia and Herzegovina	2020-10-31	48153.0	1485.0	1379.0	14677.146	452.631	420.32199999999995	Q225
Bosnia and Herzegovina	2020-11-01	50090.0	1937.0	1476.0	15267.548	590.4019999999999	449.88800000000003	Q225
Bosnia and Herzegovina	2020-11-02	51505.0	1415.0	1515.8570000000002	15698.843	431.295	462.037	Q225
Belarus	2019-12-31		0.0			0.0		Q184
Belarus	2020-01-01		0.0			0.0		Q184
Belarus	2020-01-02		0.0			0.0		Q184
Belarus	2020-01-03		0.0			0.0		Q184
Belarus	2020-01-04		0.0			0.0		Q184
Belarus	2020-01-05		0.0			0.0		Q184
Belarus	2020-01-06		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-07		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-08		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-09		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-10		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-11		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-12		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-13		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-14		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-15		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-16		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-17		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-18		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-19		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-20		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-21		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-22		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-23		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-24		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-25		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-26		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-27		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-28		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-29		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-30		0.0	0.0		0.0	0.0	Q184
Belarus	2020-01-31		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-01		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-02		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-03		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-04		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-05		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-06		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-07		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-08		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-09		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-10		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-11		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-12		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-13		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-14		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-15		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-16		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-17		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-18		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-19		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-20		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-21		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-22		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-23		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-24		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-25		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-26		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-27		0.0	0.0		0.0	0.0	Q184
Belarus	2020-02-28	1.0	1.0	0.14300000000000002	0.106	0.106	0.015	Q184
Belarus	2020-02-29	1.0	0.0	0.14300000000000002	0.106	0.0	0.015	Q184
Belarus	2020-03-01	1.0	0.0	0.14300000000000002	0.106	0.0	0.015	Q184
Belarus	2020-03-02	1.0	0.0	0.14300000000000002	0.106	0.0	0.015	Q184
Belarus	2020-03-03			0.14300000000000002			0.015	Q184
Belarus	2020-03-04	4.0	3.0	0.5710000000000001	0.423	0.317	0.06	Q184
Belarus	2020-03-05	6.0	2.0	0.857	0.635	0.212	0.091	Q184
Belarus	2020-03-06			0.7140000000000001			0.076	Q184
Belarus	2020-03-07			0.7140000000000001			0.076	Q184
Belarus	2020-03-08			0.7140000000000001			0.076	Q184
Belarus	2020-03-09			0.7140000000000001			0.076	Q184
Belarus	2020-03-10			0.7140000000000001			0.076	Q184
Belarus	2020-03-11	9.0	3.0	0.7140000000000001	0.9520000000000001	0.317	0.076	Q184
Belarus	2020-03-12	12.0	3.0	0.857	1.27	0.317	0.091	Q184
Belarus	2020-03-13	21.0	9.0	2.1430000000000002	2.222	0.9520000000000001	0.22699999999999998	Q184
Belarus	2020-03-14			2.1430000000000002			0.22699999999999998	Q184
Belarus	2020-03-15			2.1430000000000002			0.22699999999999998	Q184
Belarus	2020-03-16	27.0	6.0	3.0	2.8569999999999998	0.635	0.317	Q184
Belarus	2020-03-17	36.0	9.0	4.2860000000000005	3.81	0.9520000000000001	0.45399999999999996	Q184
Belarus	2020-03-18	36.0	0.0	3.8569999999999998	3.81	0.0	0.408	Q184
Belarus	2020-03-19	46.0	10.0	4.857	4.868	1.058	0.514	Q184
Belarus	2020-03-20	57.0	11.0	5.143	6.032	1.1640000000000001	0.544	Q184
Belarus	2020-03-21	57.0	0.0	5.143	6.032	0.0	0.544	Q184
Belarus	2020-03-22	76.0	19.0	7.857	8.043	2.011	0.8320000000000001	Q184
Belarus	2020-03-23	76.0	0.0	7.0	8.043	0.0	0.741	Q184
Belarus	2020-03-24	81.0	5.0	6.428999999999999	8.572000000000001	0.529	0.68	Q184
Belarus	2020-03-25	81.0	0.0	6.428999999999999	8.572000000000001	0.0	0.68	Q184
Belarus	2020-03-26	86.0	5.0	5.7139999999999995	9.101	0.529	0.605	Q184
Belarus	2020-03-27	86.0	0.0	4.143	9.101	0.0	0.43799999999999994	Q184
Belarus	2020-03-28	94.0	8.0	5.2860000000000005	9.948	0.847	0.5589999999999999	Q184
Belarus	2020-03-29	94.0	0.0	2.571	9.948	0.0	0.272	Q184
Belarus	2020-03-30	94.0	0.0	2.571	9.948	0.0	0.272	Q184
Belarus	2020-03-31	105.0	11.0	3.429	11.112	1.1640000000000001	0.363	Q184
Belarus	2020-04-01	152.0	47.0	10.142999999999999	16.086	4.974	1.073	Q184
Belarus	2020-04-02	152.0	0.0	9.429	16.086	0.0	0.998	Q184
Belarus	2020-04-03	254.0	102.0	24.0	26.88	10.794	2.54	Q184
Belarus	2020-04-04	351.0	97.0	36.714	37.146	10.265	3.885	Q184
Belarus	2020-04-05	394.0	43.0	42.857	41.696000000000005	4.551	4.535	Q184
Belarus	2020-04-06	564.0	170.0	67.143	59.687	17.991	7.106	Q184
Belarus	2020-04-07	700.0	136.0	85.0	74.079	14.392999999999999	8.995	Q184
Belarus	2020-04-08	861.0	161.0	101.286	91.118	17.038	10.719000000000001	Q184
Belarus	2020-04-09	1066.0	205.0	130.571	112.81200000000001	21.695	13.818	Q184
Belarus	2020-04-10	1486.0	420.0	176.0	157.26	44.448	18.625999999999998	Q184
Belarus	2020-04-11	1981.0	495.0	232.857	209.645	52.385	24.643	Q184
Belarus	2020-04-12	2226.0	245.0	261.714	235.572	25.928	27.697	Q184
Belarus	2020-04-13	2578.0	352.0	287.714	272.824	37.251	30.448	Q184
Belarus	2020-04-14	2919.0	341.0	317.0	308.911	36.086999999999996	33.547	Q184
Belarus	2020-04-15	3281.0	362.0	345.714	347.221	38.31	36.586	Q184
Belarus	2020-04-16	3728.0	447.0	380.286	394.526	47.305	40.245	Q184
Belarus	2020-04-17	4204.0	476.0	388.286	444.9	50.373999999999995	41.091	Q184
Belarus	2020-04-18	4779.0	575.0	399.714	505.751	60.851000000000006	42.301	Q184
Belarus	2020-04-19	5297.0	518.0	438.714	560.569	54.818999999999996	46.428000000000004	Q184
Belarus	2020-04-20	5807.0	510.0	461.286	614.5419999999999	53.972	48.817	Q184
Belarus	2020-04-21	6264.0	457.0	477.85699999999997	662.905	48.363	50.571000000000005	Q184
Belarus	2020-04-22	6723.0	459.0	491.714	711.48	48.575	52.037	Q184
Belarus	2020-04-23	7281.0	558.0	507.57099999999997	770.5319999999999	59.052	53.715	Q184
Belarus	2020-04-24	8022.0	741.0	545.429	848.95	78.418	57.721000000000004	Q184
Belarus	2020-04-25	8773.0	751.0	570.571	928.426	79.477	60.382	Q184
Belarus	2020-04-26	9590.0	817.0	613.286	1014.888	86.461	64.903	Q184
Belarus	2020-04-27	10463.0	873.0	665.143	1107.275	92.38799999999999	70.391	Q184
Belarus	2020-04-28	11289.0	826.0	717.857	1194.6889999999999	87.414	75.969	Q184
Belarus	2020-04-29	12208.0	919.0	783.571	1291.945	97.256	82.92399999999999	Q184
Belarus	2020-04-30	13181.0	973.0	842.857	1394.915	102.97	89.198	Q184
Belarus	2020-05-01	14027.0	846.0	857.857	1484.445	89.53	90.785	Q184
Belarus	2020-05-02	14917.0	890.0	877.7139999999999	1578.632	94.18700000000001	92.88600000000001	Q184
Belarus	2020-05-03	15828.0	911.0	891.143	1675.0410000000002	96.40899999999999	94.30799999999999	Q184
Belarus	2020-05-04	16705.0	877.0	891.7139999999999	1767.852	92.811	94.368	Q184
Belarus	2020-05-05	17489.0	784.0	885.7139999999999	1850.8210000000001	82.969	93.73299999999999	Q184
Belarus	2020-05-06	18350.0	861.0	877.429	1941.9379999999999	91.118	92.85600000000001	Q184
Belarus	2020-05-07	19255.0	905.0	867.7139999999999	2037.713	95.774	91.82799999999999	Q184
Belarus	2020-05-08	20168.0	913.0	877.2860000000001	2134.333	96.62100000000001	92.84100000000001	Q184
Belarus	2020-05-09	21101.0	933.0	883.429	2233.071	98.73700000000001	93.491	Q184
Belarus	2020-05-10	22052.0	951.0	889.143	2333.7129999999997	100.64200000000001	94.096	Q184
Belarus	2020-05-11	22973.0	921.0	895.429	2431.18	97.46700000000001	94.76100000000001	Q184
Belarus	2020-05-12	23906.0	933.0	916.7139999999999	2529.917	98.73700000000001	97.014	Q184
Belarus	2020-05-13	24873.0	967.0	931.857	2632.2529999999997	102.335	98.616	Q184
Belarus	2020-05-14	25825.0	952.0	938.571	2733.0009999999997	100.74799999999999	99.32700000000001	Q184
Belarus	2020-05-15	26772.0	947.0	943.429	2833.219	100.219	99.84100000000001	Q184
Belarus	2020-05-16	27730.0	958.0	947.0	2934.6020000000003	101.383	100.219	Q184
Belarus	2020-05-17	28681.0	951.0	947.0	3035.245	100.64200000000001	100.219	Q184
Belarus	2020-05-18	29650.0	969.0	953.857	3137.792	102.54700000000001	100.945	Q184
Belarus	2020-05-19	30572.0	922.0	952.2860000000001	3235.365	97.573	100.77799999999999	Q184
Belarus	2020-05-20	31508.0	936.0	947.857	3334.4190000000003	99.055	100.31	Q184
Belarus	2020-05-21	32426.0	918.0	943.0	3431.5690000000004	97.15	99.796	Q184
Belarus	2020-05-22	33371.0	945.0	942.7139999999999	3531.577	100.007	99.765	Q184
Belarus	2020-05-23	34303.0	932.0	939.0	3630.208	98.631	99.37200000000001	Q184
Belarus	2020-05-24	35244.0	941.0	937.571	3729.792	99.584	99.221	Q184
Belarus	2020-05-25	36198.0	954.0	935.429	3830.7509999999997	100.96	98.994	Q184
Belarus	2020-05-26	37144.0	946.0	938.857	3930.864	100.113	99.35700000000001	Q184
Belarus	2020-05-27	38059.0	915.0	935.857	4027.697	96.83200000000001	99.04	Q184
Belarus	2020-05-28	38956.0	897.0	932.857	4122.624	94.927	98.72200000000001	Q184
